trial,seconds,ms,parse_ok,wire_cmd,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
234,1.4433963999999833,1443.3963999999833,1,BLINK 1 50 50,220,23,1439.7438,229.0674,52.0622,1133.422,
235,1.41790889999902,1417.90889999902,1,BLINK 1 50 50,220,23,1414.1254,194.07,52.9185,1143.6056,
236,1.4388104999998177,1438.8104999998177,1,BLINK 1 50 50,220,23,1435.8592,232.4467,50.3376,1133.2924,
237,1.4215824999992037,1421.5824999992037,1,BLINK 1 50 50,220,23,1417.4382,208.5963,51.0015,1125.5152,
238,1.4620414000000892,1462.0414000000892,1,BLINK 1 50 50,220,23,1458.8774,252.1064,50.5719,1126.2037,
239,1.4446957000000111,1444.6957000000111,1,BLINK 1 50 50,220,23,1442.1539,238.6602,52.0674,1127.7488,
240,1.4482410000000527,1448.2410000000527,1,BLINK 1 50 50,220,23,1444.6591,234.501,53.3763,1136.6759,
241,1.4385175999996136,1438.5175999996136,1,BLINK 1 50 50,220,23,1436.3076,234.5163,47.1532,1124.2699,
242,1.430961500000194,1430.961500000194,1,BLINK 1 50 50,220,23,1426.9444,206.388,49.8994,1141.1146,
243,1.460278599999583,1460.278599999583,1,BLINK 1 50 50,220,23,1457.2446,243.0634,51.4417,1129.3316,
244,1.4387952999986737,1438.7952999986737,1,BLINK 1 50 50,220,23,1434.931,224.9145,54.3738,1130.6787,
245,1.4418846999997186,1441.8846999997186,1,BLINK 1 50 50,220,23,1439.0957,225.8809,54.7439,1136.0693,
246,1.413975899999059,1413.975899999059,1,BLINK 1 50 50,220,23,1411.487,207.2982,50.8871,1134.5149,
247,1.402112900001157,1402.112900001157,1,BLINK 1 50 50,220,23,1398.9134,192.6657,50.1691,1121.3658,
248,1.40191699999923,1401.91699999923,1,BLINK 1 50 50,220,23,1397.5422,190.3753,52.0761,1132.8775,
249,1.4483355000011215,1448.3355000011215,1,BLINK 1 50 50,220,23,1445.7966,229.909,53.3435,1135.231,
250,1.4052871000003506,1405.2871000003506,1,BLINK 1 50 50,220,23,1402.5976,196.4402,50.3615,1129.1347,
251,1.4025889999993524,1402.5889999993524,1,BLINK 1 50 50,220,23,1400.4839,200.3491,50.7045,1127.9014,
252,1.4168392999999924,1416.8392999999924,1,BLINK 1 50 50,220,23,1414.2594,202.8079,49.6215,1132.1599,
253,1.4297358999992866,1429.7358999992866,1,BLINK 1 50 50,220,23,1427.4338,190.1361,49.5304,1157.5847,
254,1.4035690000000614,1403.5690000000614,1,BLINK 1 50 50,220,23,1401.046,183.4924,50.8428,1138.8585,
255,1.4431543999999121,1443.1543999999121,1,BLINK 1 50 50,220,23,1440.5072,224.7394,51.4625,1134.3814,
256,1.4265795000010257,1426.5795000010257,1,BLINK 1 50 50,220,23,1423.0684,202.1245,51.6782,1146.4516,
257,1.4332389999999577,1433.2389999999577,1,BLINK 1 50 50,220,23,1429.3085,221.0367,51.5387,1126.7817,
258,1.428541999999652,1428.541999999652,1,BLINK 1 50 50,220,23,1425.6016,212.1107,51.0675,1140.8216,
259,1.4276234000008117,1427.6234000008117,1,BLINK 1 50 50,220,23,1425.0284,206.4745,51.3275,1145.6627,
260,1.4553047999997943,1455.3047999997943,1,BLINK 1 50 50,220,23,1452.5198,239.7313,52.1768,1134.1075,
261,1.4401582000009512,1440.1582000009512,1,BLINK 1 50 50,220,23,1437.5741,227.1814,50.817,1133.072,
262,1.441533500001242,1441.533500001242,1,BLINK 1 50 50,220,23,1439.384,238.0677,51.1025,1124.5439,
263,1.43522860000121,1435.22860000121,1,BLINK 1 50 50,220,23,1431.5545,218.8701,52.8747,1133.1666,
264,1.424877800000104,1424.877800000104,1,BLINK 1 50 50,220,23,1422.9871,227.2041,54.7343,1110.4938,
265,1.4342969999997877,1434.2969999997877,1,BLINK 1 50 50,220,23,1430.6673,223.435,49.9976,1128.762,
266,1.4070713000000978,1407.0713000000978,1,BLINK 1 50 50,220,23,1402.7352,201.3286,51.2568,1124.6301,
267,1.4298963000001095,1429.8963000001095,1,BLINK 1 50 50,220,23,1425.8465,213.4608,53.1074,1125.7889,
268,1.4403383000008034,1440.3383000008034,1,BLINK 1 50 50,220,23,1436.8883,227.1761,51.1947,1138.1817,
269,1.433354099999633,1433.354099999633,1,BLINK 1 50 50,220,23,1429.6119,230.4575,51.4568,1111.9498,
270,1.4237704000006488,1423.7704000006488,1,BLINK 1 50 50,220,23,1421.9006,217.7547,52.9673,1125.4759,
271,1.4293859000008524,1429.3859000008524,1,BLINK 1 50 50,220,23,1426.1789,209.1489,52.0469,1128.2821,
272,1.433271899999454,1433.271899999454,1,BLINK 1 50 50,220,23,1429.8597,220.9597,52.5397,1130.9132,
273,1.397940999999264,1397.940999999264,1,BLINK 1 50 50,220,23,1394.1618,196.6677,47.4001,1113.901,
274,1.416719800001374,1416.719800001374,1,BLINK 1 50 50,220,23,1414.2815,206.1053,49.7848,1130.9737,
275,1.4015816999999515,1401.5816999999515,1,BLINK 1 50 50,220,23,1398.0375,209.5196,53.1568,1108.4274,
276,1.4296518999999535,1429.6518999999535,1,BLINK 1 50 50,220,23,1426.8265,216.6725,52.4982,1137.3675,
277,1.4747516000006726,1474.7516000006726,1,BLINK 1 50 50,220,23,1471.5053,225.8481,53.8191,1167.4067,
278,1.4420616000006703,1442.0616000006703,1,BLINK 1 50 50,220,23,1439.2213,202.7499,51.4951,1162.6751,
279,1.4466678999997384,1446.6678999997384,1,BLINK 1 50 50,220,23,1443.5305,213.4321,48.8772,1148.4512,
280,1.4349911000008433,1434.9911000008433,1,BLINK 1 50 50,220,23,1431.4968,226.1432,47.9714,1130.1742,
281,1.4317762999999104,1431.7762999999104,1,BLINK 1 50 50,220,23,1427.9294,203.3602,52.1681,1144.7508,
282,1.4483694000009564,1448.3694000009564,1,BLINK 1 50 50,220,23,1446.4068,240.7424,50.7806,1122.5105,
283,1.445805499999551,1445.805499999551,1,BLINK 1 50 50,220,23,1441.853,236.3549,52.7094,1124.0673,
284,1.4162507000000915,1416.2507000000915,1,BLINK 1 50 50,220,23,1412.6851,211.7042,50.8818,1128.6461,
285,1.4394281999993837,1439.4281999993837,1,BLINK 1 50 50,220,23,1435.4568,200.8392,51.7209,1155.1148,
286,1.4426812000001519,1442.6812000001519,1,BLINK 1 50 50,220,23,1439.2997,225.9278,51.3888,1129.2148,
287,1.4538041000014346,1453.8041000014346,1,BLINK 1 50 50,220,23,1450.7887,234.5407,52.1198,1130.7813,
288,1.449265799999921,1449.265799999921,1,BLINK 1 50 50,220,23,1446.2116,229.7846,51.6252,1140.7877,
289,1.435005600000295,1435.005600000295,1,BLINK 1 50 50,220,23,1431.29,225.6349,52.03,1132.3433,
290,1.4282124000001204,1428.2124000001204,1,BLINK 1 50 50,220,23,1425.0314,220.5389,52.3123,1113.6398,
291,1.4358793000010337,1435.8793000010337,1,BLINK 1 50 50,220,23,1432.0216,223.5205,54.9834,1129.7343,
292,1.405761199999688,1405.761199999688,1,BLINK 1 50 50,220,23,1402.0769,187.2936,50.2656,1142.6192,
293,1.4432177999988198,1443.2177999988198,1,BLINK 1 50 50,220,23,1440.7399,224.0747,51.654,1138.3619,
294,1.4428258999996615,1442.8258999996615,1,BLINK 1 50 50,220,23,1439.0485,238.5719,50.3079,1119.6791,
295,1.4353051999987656,1435.3051999987656,1,BLINK 1 50 50,220,23,1431.7478,215.7819,52.2585,1137.978,
296,1.450992199999746,1450.992199999746,1,BLINK 1 50 50,220,23,1447.7822,225.9388,51.6286,1150.1924,
297,1.4452183000012155,1445.2183000012155,1,BLINK 1 50 50,220,23,1440.962,226.4679,52.0181,1140.7591,
298,1.4514727000005223,1451.4727000005223,1,BLINK 1 50 50,220,23,1448.4454,230.6885,51.2275,1144.5841,
299,1.41594669999904,1415.94669999904,1,BLINK 1 50 50,220,23,1412.6395,204.7041,54.0587,1135.0609,
300,1.462703999999576,1462.703999999576,1,BLINK 1 50 50,220,23,1459.2501,223.4105,48.149,1159.9933,
301,1.5081511000007595,1508.1511000007595,1,BLINK 1 50 50,220,23,1504.4817,244.0803,53.5244,1174.2894,
302,1.4531654999991588,1453.1654999991588,1,BLINK 1 50 50,220,23,1449.566,236.5076,51.4852,1133.336,
303,1.4308521000002656,1430.8521000002656,1,BLINK 1 50 50,220,23,1427.563,222.8244,49.9833,1117.4044,
304,1.4665808999998262,1466.5808999998262,1,BLINK 1 50 50,220,23,1462.9837,248.1273,51.4949,1142.7982,
305,1.4458020999991277,1445.8020999991277,1,BLINK 1 50 50,220,23,1443.0737,236.1224,51.3305,1122.9968,
306,1.3983710000011342,1398.3710000011342,1,BLINK 1 50 50,220,23,1394.5229,186.1111,52.3047,1133.0674,
307,1.4560947999998461,1456.0947999998461,1,BLINK 1 50 50,220,23,1451.7391,230.5817,51.0345,1144.2341,
308,1.4252405999995972,1425.2405999995972,1,BLINK 1 50 50,220,23,1422.5145,202.6962,51.0005,1149.9075,
309,1.455490300000747,1455.490300000747,1,BLINK 1 50 50,220,23,1452.2599,243.5613,52.2436,1125.6449,
310,1.4428045999993628,1442.8045999993628,1,BLINK 1 50 50,220,23,1439.8069,233.3204,51.263,1125.0001,
311,1.4283685999998852,1428.3685999998852,1,BLINK 1 50 50,220,23,1424.8156,219.8885,51.007,1126.6882,
312,1.4260362999993959,1426.0362999993959,1,BLINK 1 50 50,220,23,1423.6636,220.3783,52.747,1126.3264,
313,1.3847673000000214,1384.7673000000214,1,BLINK 1 50 50,220,23,1382.2835,173.0839,51.5024,1132.1413,
314,1.4196455000001151,1419.6455000001151,1,BLINK 1 50 50,220,23,1416.3219,206.7442,51.2887,1138.3887,
315,1.4285644999999931,1428.5644999999931,1,BLINK 1 50 50,220,23,1425.4086,215.3274,51.1951,1130.5246,
316,1.4246098000003258,1424.6098000003258,1,BLINK 1 50 50,220,23,1422.2233,210.286,53.115,1135.0091,
317,1.4190435000000434,1419.0435000000434,1,BLINK 1 50 50,220,23,1416.7619,212.333,49.0416,1129.645,
318,1.47243619999972,1472.43619999972,1,BLINK 1 50 50,220,23,1469.2726,235.8871,51.2819,1157.2546,
319,1.4174820999996882,1417.4820999996882,1,BLINK 1 50 50,220,23,1414.13,210.918,50.9721,1128.3401,
320,1.420711200000369,1420.711200000369,1,BLINK 1 50 50,220,23,1417.144,203.6926,50.3492,1135.7538,
321,1.4548816999995324,1454.8816999995324,1,BLINK 1 50 50,220,23,1451.0353,245.3918,52.3775,1133.4182,
322,1.4501514000003226,1450.1514000003226,1,BLINK 1 50 50,220,23,1445.9442,238.8533,51.4211,1129.128,
323,1.4538104000002932,1453.8104000002932,1,BLINK 1 50 50,220,23,1450.4247,237.2138,51.591,1138.038,
324,1.4611007000003156,1461.1007000003156,1,BLINK 1 50 50,220,23,1458.2209,251.8244,52.5128,1129.5428,
325,1.451027699999031,1451.027699999031,1,BLINK 1 50 50,220,23,1447.0188,235.651,50.4634,1138.401,
326,1.45908369999961,1459.08369999961,1,BLINK 1 50 50,220,23,1456.27,242.009,52.4477,1138.047,
327,1.4422133999996731,1442.2133999996731,1,BLINK 1 50 50,220,23,1439.1791,232.4536,51.2607,1135.1104,
328,1.4413732000011805,1441.3732000011805,1,BLINK 1 50 50,220,23,1438.9923,224.9579,51.9357,1140.2215,
329,1.410545299999285,1410.545299999285,1,BLINK 1 50 50,220,23,1407.211,177.3699,54.4716,1143.9456,
330,1.4334973999993963,1433.4973999993963,1,BLINK 1 50 50,220,23,1430.7119,225.0198,52.7742,1127.0652,
331,1.4471836000011535,1447.1836000011535,1,BLINK 1 50 50,220,23,1444.6803,251.0997,50.7658,1119.8988,
332,1.4481531000001269,1448.1531000001269,1,BLINK 1 50 50,220,23,1444.9009,237.5084,51.0405,1124.1268,
333,1.4417888000007224,1441.7888000007224,1,BLINK 1 50 50,220,23,1438.9523,235.122,51.3472,1127.9948,
334,1.398029600000882,1398.029600000882,1,BLINK 1 50 50,220,23,1395.4581,192.508,52.7748,1128.3698,
335,1.4186558000001241,1418.6558000001241,1,BLINK 1 50 50,220,23,1415.682,210.7226,52.7782,1129.1685,
336,1.4213664999988396,1421.3664999988396,1,BLINK 1 50 50,220,23,1418.3466,206.6592,50.518,1136.283,
337,1.407588100000794,1407.588100000794,1,BLINK 1 50 50,220,23,1404.3255,193.3364,52.7436,1139.0206,
338,1.435442800000601,1435.442800000601,1,BLINK 1 50 50,220,23,1432.6054,203.7554,50.7988,1147.9741,
339,1.4377473000004102,1437.7473000004102,1,BLINK 1 50 50,220,23,1434.6949,190.5144,51.4548,1170.836,
340,1.477710000001025,1477.710000001025,1,BLINK 1 50 50,220,23,1474.5684,217.3441,52.622,1176.2006,
341,1.45056250000016,1450.56250000016,1,BLINK 1 50 50,220,23,1447.5089,228.6944,52.107,1137.7894,
342,1.4106381999990845,1410.6381999990845,1,BLINK 1 50 50,220,23,1407.2188,214.1836,50.2652,1119.0388,
343,1.4846329000010883,1484.6329000010883,1,BLINK 1 50 50,220,23,1480.4919,247.6353,52.8178,1150.2458,
344,1.5053943000002619,1505.3943000002619,1,BLINK 1 50 50,220,23,1501.638,271.9646,53.2956,1155.7388,
345,1.4413034999997762,1441.3034999997762,1,BLINK 1 50 50,220,23,1437.7362,232.552,47.165,1128.9951,
346,1.471259399999326,1471.259399999326,1,BLINK 1 50 50,220,23,1468.4661,240.326,53.5576,1143.464,
347,1.474189299999125,1474.189299999125,1,BLINK 1 50 50,220,23,1470.4472,240.9462,52.9476,1145.4373,
348,1.4339885000008508,1433.9885000008508,1,BLINK 1 50 50,220,23,1430.4445,230.3189,51.7669,1121.8246,
349,1.454245399998399,1454.245399998399,1,BLINK 1 50 50,220,23,1450.9145,249.8978,51.4651,1116.0655,
350,1.4199771000003238,1419.9771000003238,1,BLINK 1 50 50,220,23,1416.3556,203.8963,49.5644,1142.6129,
351,1.43965770000068,1439.65770000068,1,BLINK 1 50 50,220,23,1436.3171,208.4157,52.9276,1149.283,
352,1.4570929000001343,1457.0929000001343,1,BLINK 1 50 50,220,23,1453.0615,244.2956,52.1754,1132.9659,
353,1.454347400000188,1454.347400000188,1,BLINK 1 50 50,220,23,1451.0399,238.9406,52.5197,1133.2278,
354,1.4565266000008705,1456.5266000008705,1,BLINK 1 50 50,220,23,1453.5976,229.2766,52.1724,1151.3667,
355,1.424377800000002,1424.377800000002,1,BLINK 1 50 50,220,23,1421.5424,205.1879,51.3809,1137.2586,
356,1.4223063000008551,1422.3063000008551,1,BLINK 1 50 50,220,23,1419.4828,213.2171,52.4131,1123.909,
357,1.4129689000001235,1412.9689000001235,1,BLINK 1 50 50,220,23,1410.4338,205.3795,50.88,1135.6007,
358,1.4259954999997717,1425.9954999997717,1,BLINK 1 50 50,220,23,1421.6761,220.4136,51.7876,1124.4413,
359,1.486272000000099,1486.272000000099,1,BLINK 1 50 50,220,23,1483.22,270.4421,49.1643,1123.184,
360,1.4391199999990931,1439.1199999990931,1,BLINK 1 50 50,220,23,1436.8085,229.2104,51.9995,1132.8237,
361,1.468362999999954,1468.362999999954,1,BLINK 1 50 50,220,23,1464.8345,217.6452,52.5395,1168.5061,
362,1.4653215000016644,1465.3215000016644,1,BLINK 1 50 50,220,23,1461.7044,223.3674,52.0056,1160.3545,
363,1.473261299999649,1473.261299999649,1,BLINK 1 50 50,220,23,1469.9843,230.9536,52.7279,1155.9054,
364,1.4199034999983269,1419.9034999983269,1,BLINK 1 50 50,220,23,1416.0667,211.9569,51.2487,1137.6334,
365,1.4395328000009613,1439.5328000009613,1,BLINK 1 50 50,220,23,1436.2246,226.8188,52.4598,1123.2148,
366,1.4245670000000246,1424.5670000000246,1,BLINK 1 50 50,220,23,1421.963,205.2432,51.793,1143.1994,
367,1.4055678999993688,1405.5678999993688,1,BLINK 1 50 50,220,23,1402.6351,198.3991,50.4086,1111.8189,
368,1.4182850000015605,1418.2850000015605,1,BLINK 1 50 50,220,23,1414.8417,213.8191,48.8867,1118.0528,
369,1.4391911000002438,1439.1911000002438,1,BLINK 1 50 50,220,23,1435.4545,214.7533,51.7265,1147.378,
370,1.4430151999986265,1443.0151999986265,1,BLINK 1 50 50,220,23,1440.3437,230.1431,51.4969,1135.7045,
371,1.3882847999993828,1388.2847999993828,1,BLINK 1 50 50,220,23,1385.4031,183.1565,51.432,1124.2932,
372,1.418185700000322,1418.185700000322,1,BLINK 1 50 50,220,23,1414.6231,215.3431,50.1492,1118.2045,
373,1.4327537000008306,1432.7537000008306,1,BLINK 1 50 50,220,23,1430.5934,205.6527,52.1112,1153.4859,
374,1.4002890000010666,1400.2890000010666,1,BLINK 1 50 50,220,23,1397.5367,192.7751,50.2821,1132.0522,
375,1.4294454000009864,1429.4454000009864,1,BLINK 1 50 50,220,23,1425.8935,214.7784,49.9414,1137.7232,
376,1.404960800000481,1404.960800000481,1,BLINK 1 50 50,220,23,1400.9069,199.0163,50.9691,1128.7336,
377,1.4522698999990098,1452.2698999990098,1,BLINK 1 50 50,220,23,1449.6344,238.0769,51.0216,1141.7914,
378,1.4216376000003947,1421.6376000003947,1,BLINK 1 50 50,220,23,1419.1814,213.4039,50.3843,1136.8807,
379,1.419894499998918,1419.894499998918,1,BLINK 1 50 50,220,23,1416.4351,213.013,48.2477,1129.6608,
380,1.4246588999994856,1424.6588999994856,1,BLINK 1 50 50,220,23,1422.075,228.6557,51.7893,1119.8632,
381,1.403727799999615,1403.727799999615,1,BLINK 1 50 50,220,23,1400.7334,201.6685,49.696,1119.2211,
382,1.4090601000007155,1409.0601000007155,1,BLINK 1 50 50,220,23,1406.9021,200.8172,52.1953,1123.4538,
383,1.412911499999609,1412.911499999609,1,BLINK 1 50 50,220,23,1410.3546,200.2394,50.5203,1132.4543,
384,1.4724521000007371,1472.4521000007371,1,BLINK 1 50 50,220,23,1468.7243,209.8719,51.6299,1181.3897,
385,1.4888400999989244,1488.8400999989244,1,BLINK 1 50 50,220,23,1485.5579,226.147,54.1427,1167.7106,
386,1.4477634000013495,1447.7634000013495,1,BLINK 1 50 50,220,23,1444.8861,216.4237,51.8656,1142.8723,
387,1.4185885999995662,1418.5885999995662,1,BLINK 1 50 50,220,23,1416.5583,204.7614,49.9856,1140.8618,
388,1.407192100001339,1407.192100001339,1,BLINK 1 50 50,220,23,1403.42,201.0935,50.9739,1127.6686,
389,1.4008238999995228,1400.8238999995228,1,BLINK 1 50 50,220,23,1397.2263,197.0243,48.8735,1127.6289,
390,1.3935452999994595,1393.5452999994595,1,BLINK 1 50 50,220,23,1389.8951,189.0431,50.9659,1125.2351,
391,1.4248731000006956,1424.8731000006956,1,BLINK 1 50 50,220,23,1422.4445,213.191,48.4602,1132.2271,
392,1.412305900001229,1412.305900001229,1,BLINK 1 50 50,220,23,1409.639,212.5281,50.3451,1120.1405,
393,1.3978000000006432,1397.8000000006432,1,BLINK 1 50 50,220,23,1395.3071,180.3303,49.4914,1138.2211,
394,1.4180335000000923,1418.0335000000923,1,BLINK 1 50 50,220,23,1414.5809,201.8117,49.9172,1140.0674,
395,1.4370020000005752,1437.0020000005752,1,BLINK 1 50 50,220,23,1433.8498,228.7753,49.9165,1126.2433,
396,1.3803012999997009,1380.3012999997009,1,BLINK 1 50 50,220,23,1377.278,182.2263,53.0287,1116.612,
397,1.4203606999999465,1420.3606999999465,1,BLINK 1 50 50,220,23,1416.8842,211.2207,54.3211,1131.6832,
398,1.475911300000007,1475.911300000007,1,BLINK 1 50 50,220,23,1471.843,186.6094,55.3473,1208.8692,
399,1.519300199999634,1519.300199999634,1,BLINK 1 50 50,220,23,1514.6482,185.8206,54.6018,1251.8135,
400,1.5202677999986918,1520.2677999986918,1,BLINK 1 50 50,220,23,1515.1945,209.0417,52.0765,1221.1811,
401,1.587858299999425,1587.858299999425,1,BLINK 1 50 50,220,23,1583.4714,216.1716,59.4763,1280.7986,
402,1.4743682000007539,1474.3682000007539,1,BLINK 1 50 50,220,23,1469.5933,183.3374,56.1744,1212.3494,
403,1.4249156000005314,1424.9156000005314,1,BLINK 1 50 50,220,23,1422.3601,206.7235,50.125,1140.6525,
404,1.4566070000000764,1456.6070000000764,1,BLINK 1 50 50,220,23,1453.6319,198.3769,51.0452,1183.6421,
405,1.429908300000534,1429.908300000534,1,BLINK 1 50 50,220,23,1427.1455,216.7709,53.2811,1127.9658,
406,1.4452459000003728,1445.2459000003728,1,BLINK 1 50 50,220,23,1440.5916,224.1421,54.7325,1129.9587,
407,1.441379900001266,1441.379900001266,1,BLINK 1 50 50,220,23,1438.233,180.5175,56.1516,1172.4185,
408,1.4590733000004548,1459.0733000004548,1,BLINK 1 50 50,220,23,1454.594,208.6539,52.663,1169.1641,
409,1.4404414000000543,1440.4414000000543,1,BLINK 1 50 50,220,23,1436.3415,192.3001,50.9003,1155.3383,
410,1.471946300000127,1471.946300000127,1,BLINK 1 50 50,220,23,1467.1356,223.4983,51.3711,1157.3388,
411,1.4282100000000355,1428.2100000000355,1,BLINK 1 50 50,220,23,1424.6446,205.7882,52.8179,1134.0969,
412,1.414787100000467,1414.787100000467,1,BLINK 1 50 50,220,23,1412.6958,195.1027,48.4062,1138.1584,
413,1.4315031999994972,1431.5031999994972,1,BLINK 1 50 50,220,23,1428.7796,200.2431,47.7587,1155.1906,
414,1.4752066999990348,1475.2066999990348,1,BLINK 1 50 50,220,23,1471.137,205.4538,52.802,1186.5202,
415,1.4036450000003242,1403.6450000003242,1,BLINK 1 50 50,220,23,1401.2216,199.9387,52.124,1123.7771,
416,1.457035100000212,1457.035100000212,1,BLINK 1 50 50,220,23,1453.6569,196.1949,48.7392,1180.9601,
417,1.4546810000010737,1454.6810000010737,1,BLINK 1 50 50,220,23,1451.3762,229.8887,50.4608,1136.3281,
418,1.4114198999996006,1411.4198999996006,1,BLINK 1 50 50,220,23,1408.4615,198.3258,52.5745,1131.8817,
419,1.4231899999995221,1423.1899999995221,1,BLINK 1 50 50,220,23,1420.4169,221.7602,49.3757,1125.4202,
420,1.454232600000978,1454.232600000978,1,BLINK 1 50 50,220,23,1451.5097,242.1996,51.5388,1126.5685,
421,1.426134399998773,1426.134399998773,1,BLINK 1 50 50,220,23,1423.1069,214.3972,50.3343,1130.8524,
422,1.4246058000007906,1424.6058000007906,1,BLINK 1 50 50,220,23,1421.0942,220.5573,46.5589,1121.8558,
423,1.4281541999989713,1428.1541999989713,1,BLINK 1 50 50,220,23,1425.8087,218.8739,50.2006,1125.5328,
424,1.4261177999997017,1426.1177999997017,1,BLINK 1 50 50,220,23,1422.9091,215.3969,50.5364,1136.3943,
425,1.3952848999997514,1395.2848999997514,1,BLINK 1 50 50,220,23,1391.4971,189.7167,49.7309,1122.4908,
426,1.4102843000000576,1410.2843000000576,1,BLINK 1 50 50,220,23,1406.5547,200.758,51.0821,1130.1702,
427,1.4171291000002384,1417.1291000002384,1,BLINK 1 50 50,220,23,1414.8587,208.299,50.7396,1128.8678,
428,1.4471257999994123,1447.1257999994123,1,BLINK 1 50 50,220,23,1443.1934,229.4813,49.1509,1141.1797,
429,1.4878078000001551,1487.807800000155,1,BLINK 1 50 50,220,23,1483.6697,255.1653,53.7919,1147.0127,
430,1.4219716000006883,1421.9716000006883,1,BLINK 1 50 50,220,23,1417.6698,200.8617,48.0472,1115.3777,
431,1.4649422000002232,1464.9422000002232,1,BLINK 1 50 50,220,23,1459.8367,238.9093,51.2537,1134.5805,
432,1.4523022000012134,1452.3022000012134,1,BLINK 1 50 50,220,23,1449.9636,222.8148,50.579,1139.3541,
433,1.4695895999993809,1469.5895999993809,1,BLINK 1 50 50,220,23,1465.7746,239.8306,51.79,1136.7768,
434,1.4429275000002235,1442.9275000002235,1,BLINK 1 50 50,220,23,1439.4342,240.8199,50.3346,1125.1555,
435,1.4642581999996764,1464.2581999996764,1,BLINK 1 50 50,220,23,1461.9206,246.2621,51.0682,1140.2467,
436,1.4518372000002273,1451.8372000002273,1,BLINK 1 50 50,220,23,1448.8852,242.7581,47.8677,1126.3718,
437,1.4260188000007474,1426.0188000007474,1,BLINK 1 50 50,220,23,1422.6597,216.1479,52.8759,1130.1432,
438,1.4329635000012786,1432.9635000012786,1,BLINK 1 50 50,220,23,1429.1712,219.8233,53.3486,1119.1988,
439,1.4137914000002638,1413.7914000002638,1,BLINK 1 50 50,220,23,1409.1158,198.9795,52.1575,1128.8919,
440,1.4560402999995858,1456.0402999995858,1,BLINK 1 50 50,220,23,1453.2965,230.5152,53.5794,1140.3352,
441,1.4147489000006317,1414.7489000006317,1,BLINK 1 50 50,220,23,1411.769,208.1983,50.1425,1125.992,
442,1.4366092000000208,1436.6092000000208,1,BLINK 1 50 50,220,23,1431.6922,221.3329,53.5582,1134.5854,
443,1.4245793000009144,1424.5793000009144,1,BLINK 1 50 50,220,23,1420.7414,216.0328,53.1654,1127.6881,
444,1.4511688000002323,1451.1688000002323,1,BLINK 1 50 50,220,23,1449.3971,229.9745,51.5642,1140.7986,
445,1.447943999999552,1447.943999999552,1,BLINK 1 50 50,220,23,1443.0281,225.6703,52.3803,1137.8173,
446,1.4056149999996705,1405.6149999996705,1,BLINK 1 50 50,220,23,1403.2029,196.8423,48.3084,1137.7704,
447,1.425819500000216,1425.819500000216,1,BLINK 1 50 50,220,23,1420.4796,202.2923,51.2516,1141.9509,
448,1.4445186000011745,1444.5186000011745,1,BLINK 1 50 50,220,23,1440.7249,241.1334,50.8791,1110.8023,
449,1.4337611000009929,1433.7611000009929,1,BLINK 1 50 50,220,23,1429.1509,226.2608,52.3781,1126.5054,
450,1.4337311999988742,1433.7311999988742,1,BLINK 1 50 50,220,23,1429.8426,225.3522,51.3806,1117.9104,
451,1.41133340000124,1411.33340000124,1,BLINK 1 50 50,220,23,1406.5266,197.4223,51.8178,1135.7091,
452,1.4225454999996145,1422.5454999996145,1,BLINK 1 50 50,220,23,1420.0806,218.42,54.1253,1108.7894,
453,1.4541432000005443,1454.1432000005443,1,BLINK 1 50 50,220,23,1450.1068,223.9809,53.3357,1149.6534,
454,1.429619599999569,1429.619599999569,1,BLINK 1 50 50,220,23,1426.0351,221.4501,50.5724,1131.3925,
455,1.4514792000009038,1451.4792000009038,1,BLINK 1 50 50,220,23,1447.8891,244.7145,53.2053,1125.9916,
456,1.4414257000007638,1441.4257000007638,1,BLINK 1 50 50,220,23,1435.6668,240.093,51.3706,1116.4494,
457,1.433519599999272,1433.519599999272,1,BLINK 1 50 50,220,23,1429.2681,220.1403,52.6229,1134.5235,
458,1.394109099999696,1394.109099999696,1,BLINK 1 50 50,220,23,1390.3065,186.6644,47.6635,1122.3575,
459,1.4309370000009949,1430.9370000009949,1,BLINK 1 50 50,220,23,1428.9988,217.8,52.8164,1122.7236,
460,1.4314056000002893,1431.4056000002893,1,BLINK 1 50 50,220,23,1428.6802,206.2891,51.885,1144.2926,
461,1.410996200000227,1410.996200000227,1,BLINK 1 50 50,220,23,1408.2502,204.9491,50.7728,1126.781,
462,1.4125218999997742,1412.5218999997742,1,BLINK 1 50 50,220,23,1408.6551,199.6819,52.6745,1134.1147,
463,1.4170996000011655,1417.0996000011655,1,BLINK 1 50 50,220,23,1413.7945,179.7795,51.2833,1153.833,
464,1.411608200000046,1411.608200000046,1,BLINK 1 50 50,220,23,1408.4526,201.1683,52.5054,1128.7913,
465,1.409674599999562,1409.674599999562,1,BLINK 1 50 50,220,23,1406.4444,210.5582,50.9303,1121.2164,
466,1.4178540000011708,1417.8540000011708,1,BLINK 1 50 50,220,23,1414.6716,206.0937,48.8075,1132.6465,
467,1.411122699999396,1411.122699999396,1,BLINK 1 50 50,220,23,1408.2595,197.1394,51.1585,1139.4772,
468,1.4176426000012725,1417.6426000012725,1,BLINK 1 50 50,220,23,1414.4859,205.8338,52.0285,1116.8314,
